reg.coeff,SE,t_val,p_val,species,vessel_id,fishery_lab,coeff_norm,rank_coeff
2.12628551,14.03037375,0.151548743,0.879550366,Shortfin makos,ETBF_114,Tuna longlines,0.060883765,94
-12.12038127,413.4461855,-0.029315499,0.976614402,Shortfin makos,ETBF_115,Tuna longlines,-0.499572269,15
2.108267291,14.03004357,0.15026805,0.880560577,Shortfin makos,ETBF_116,Tuna longlines,0.060367834,93
1.845074443,14.03019118,0.131507434,0.895380399,Shortfin makos,ETBF_117,Tuna longlines,0.052831606,67
1.455563478,14.03062174,0.103741909,0.917379274,Shortfin makos,ETBF_118,Tuna longlines,0.041678403,44
1.981430047,14.03002578,0.141227827,0.887696946,Shortfin makos,ETBF_119,Tuna longlines,0.056735994,79
1.975709173,14.03002764,0.140820049,0.888019066,Shortfin makos,ETBF_120,Tuna longlines,0.056572183,78
2.48253941,14.03004483,0.17694451,0.859560771,Shortfin makos,ETBF_121,Tuna longlines,0.07108469,119
2.482475613,14.03149771,0.176921642,0.859578733,Shortfin makos,ETBF_122,Tuna longlines,0.071082863,118
-13.21481843,297.9502263,-0.044352436,0.964625648,Shortfin makos,ETBF_123,Tuna longlines,-0.544682274,3
2.058197124,14.03082122,0.146691137,0.883383072,Shortfin makos,ETBF_124,Tuna longlines,0.058934132,89
1.271059559,14.03055989,0.090592219,0.927821068,Shortfin makos,ETBF_125,Tuna longlines,0.036395344,34
2.573533296,14.03157096,0.183410204,0.854485296,Shortfin makos,ETBF_126,Tuna longlines,0.073690197,123
1.184355614,14.03205348,0.084403585,0.932739704,Shortfin makos,ETBF_127,Tuna longlines,0.033912675,30
2.247351394,14.03009721,0.160180743,0.872746639,Shortfin makos,ETBF_128,Tuna longlines,0.064350349,106
2.131268981,14.03149924,0.15189175,0.879279835,Shortfin makos,ETBF_129,Tuna longlines,0.061026461,95
2.482575497,14.03063131,0.176939686,0.85956456,Shortfin makos,ETBF_130,Tuna longlines,0.071085723,120
1.240129849,14.03099474,0.088385027,0.929575005,Shortfin makos,ETBF_131,Tuna longlines,0.035509707,32
0.300363112,14.03594378,0.021399566,0.982927967,Shortfin makos,ETBF_132,Tuna longlines,0.008600556,18
-12.69712203,231.7571741,-0.054786317,0.956311388,Shortfin makos,ETBF_133,Tuna longlines,-0.523344103,12
-15.9141105,2103.152653,-0.007566788,0.993963003,Petrels,ETBF_1,Tuna longlines,-0.655940446,31
-18.78439324,4689.720318,-0.00400544,0.996804325,Petrels,ETBF_2,Tuna longlines,-0.774246433,11
25.42666468,537.6632555,0.047291059,0.962283562,Petrels,ETBF_3,Tuna longlines,0.7280636,97
25.44661876,537.6699875,0.047327579,0.962254458,Petrels,ETBF_4,Tuna longlines,0.728634963,98
-17.87849714,8351.235697,-0.002140821,0.998291978,Petrels,ETBF_5,Tuna longlines,-0.736907626,15
-13.86788199,6610.436256,-0.002097877,0.99832624,Petrels,ETBF_6,Tuna longlines,-0.571599946,52
-16.1595643,4201.499173,-0.003846142,0.996931417,Petrels,ETBF_7,Tuna longlines,-0.666057448,28
-16.66812555,9333.094458,-0.001785916,0.998575133,Petrels,ETBF_8,Tuna longlines,-0.68701909,26
-13.67274572,3626.422877,-0.003770312,0.996991917,Petrels,ETBF_9,Tuna longlines,-0.56355691,55
25.44807393,537.6634,0.047330865,0.962251839,Petrels,ETBF_10,Tuna longlines,0.72867663,99
25.54029241,537.6638998,0.047502338,0.962115185,Petrels,ETBF_11,Tuna longlines,0.731317201,100
25.75776359,537.6643765,0.04790677,0.961792882,Petrels,ETBF_12,Tuna longlines,0.737544241,102
26.78278576,537.6637333,0.049813264,0.960273628,Petrels,ETBF_13,Tuna longlines,0.766894584,111
-14.37636108,4551.565106,-0.003158553,0.997479997,Petrels,ETBF_14,Tuna longlines,-0.592558202,44
-20.60466438,18642.94426,-0.001105226,0.999118211,Petrels,ETBF_15,Tuna longlines,-0.849273527,3
24.13591875,537.6688655,0.044889932,0.964197233,Petrels,ETBF_16,Tuna longlines,0.69110456,92
-15.22337876,4201.499595,-0.00362332,0.997109192,Petrels,ETBF_17,Tuna longlines,-0.627470185,35
-19.24505362,8351.235696,-0.002304456,0.998161424,Petrels,ETBF_18,Tuna longlines,-0.793233719,8
27.60711824,537.6643426,0.051346381,0.959052017,Petrels,ETBF_19,Tuna longlines,0.790498406,117
26.56239763,537.6630224,0.04940343,0.960600206,Petrels,ETBF_20,Tuna longlines,0.760584021,110
25.77777302,537.6651808,0.047943914,0.961763282,Petrels,ETBF_21,Tuna longlines,0.738117188,103
27.01236156,537.6633481,0.050240288,0.959933359,Petrels,ETBF_22,Tuna longlines,0.773468226,112
26.02097466,537.6645627,0.048396298,0.961402771,Petrels,ETBF_23,Tuna longlines,0.74508099,105
30.93682675,537.6627361,0.057539466,0.954118279,Petrels,ETBF_24,Tuna longlines,0.885840819,130
-15.51708492,13188.03337,-0.001176603,0.999061264,Petrels,ETBF_25,Tuna longlines,-0.63957603,33
-17.2598955,7626.759575,-0.002263071,0.998194443,Petrels,ETBF_26,Tuna longlines,-0.71141039,21
-8.200041769,18642.94434,-4.40E-04,0.999649074,Petrels,ETBF_27,Tuna longlines,-0.337985529,77
-16.51578215,8351.235717,-0.001977645,0.998422165,Petrels,ETBF_28,Tuna longlines,-0.68073987,27
-14.78872569,9333.094461,-0.001584547,0.998735792,Petrels,ETBF_29,Tuna longlines,-0.609554856,38
-21.31523916,10772.45763,-0.001978679,0.99842134,Petrels,ETBF_30,Tuna longlines,-0.87856167,2
29.87552817,537.6670056,0.055565113,0.95569097,Petrels,ETBF_31,Tuna longlines,0.855451742,127
-11.29491699,6234.955376,-0.001811547,0.998554683,Petrels,ETBF_32,Tuna longlines,-0.465548665,67
25.97778675,537.6642464,0.048316002,0.96146676,Petrels,ETBF_33,Tuna longlines,0.743844354,104
-16.71061686,4689.720075,-0.003563244,0.997157122,Petrels,ETBF_34,Tuna longlines,-0.688770477,25
-19.16066908,3444.526079,-0.005562643,0.995561947,Petrels,ETBF_35,Tuna longlines,-0.789755596,9
-1.846977552,3765.627788,-4.90E-04,0.999608675,Petrels,ETBF_36,Tuna longlines,-0.076127867,83
25.4137751,537.6662722,0.04726682,0.962302879,Petrels,ETBF_37,Tuna longlines,0.727694522,96
-18.56820792,18642.94426,-9.96E-04,0.999205363,Petrels,ETBF_38,Tuna longlines,-0.765335807,13
26.46199607,537.6631581,0.049216681,0.96074902,Petrels,ETBF_39,Tuna longlines,0.757709136,108
-17.91150789,6610.436181,-0.00270958,0.997838202,Petrels,ETBF_40,Tuna longlines,-0.738268248,14
24.2454838,537.6648408,0.045094047,0.964034547,Petrels,ETBF_41,Tuna longlines,0.69424183,93
-15.22068041,1396.663237,-0.010897889,0.991305446,Petrels,ETBF_42,Tuna longlines,-0.627358966,36
-7.791937311,13188.03341,-5.91E-04,0.999528612,Petrels,ETBF_43,Tuna longlines,-0.321164468,78
-15.05130865,13188.03337,-0.001141285,0.999089442,Petrels,ETBF_44,Tuna longlines,-0.620377879,37
-17.84935747,3110.428328,-0.005738553,0.995421602,Petrels,ETBF_45,Tuna longlines,-0.735706561,16
-15.96257706,5406.317742,-0.002952578,0.997644331,Petrels,ETBF_46,Tuna longlines,-0.657938119,30
-13.96497987,2390.644092,-0.005841514,0.995339458,Petrels,ETBF_47,Tuna longlines,-0.575602082,48
-13.91757533,8351.235746,-0.001666529,0.998670384,Petrels,ETBF_48,Tuna longlines,-0.573648183,51
-15.2481344,8351.235723,-0.001825854,0.998543269,Petrels,ETBF_49,Tuna longlines,-0.628490552,34
-17.84449054,7626.759577,-0.002339721,0.998133288,Petrels,ETBF_50,Tuna longlines,-0.735505958,17
-10.73565524,4551.564954,-0.002358673,0.998118168,Petrels,ETBF_51,Tuna longlines,-0.442497273,72
-11.25170091,4308.8821,-0.002611281,0.997916629,Petrels,ETBF_52,Tuna longlines,-0.463767404,68
27.19057684,537.6666974,0.050571436,0.959669493,Petrels,ETBF_53,Tuna longlines,0.778571217,114
26.38277836,537.663517,0.049069311,0.960866455,Petrels,ETBF_54,Tuna longlines,0.755440827,107
-10.64359731,3337.855224,-0.003188753,0.997455903,Petrels,ETBF_55,Tuna longlines,-0.438702871,73
-16.93904837,8351.235726,-0.002028328,0.998381728,Petrels,ETBF_56,Tuna longlines,-0.698185862,23
-17.4265197,7063.931025,-0.002466972,0.998031763,Petrels,ETBF_57,Tuna longlines,-0.718278229,19
-17.41667417,3240.819824,-0.005374157,0.995712326,Petrels,ETBF_58,Tuna longlines,-0.717872421,20
-11.24308491,6610.436191,-0.001700808,0.998643035,Petrels,ETBF_59,Tuna longlines,-0.463412274,69
27.3737829,537.6657173,0.050912271,0.959397912,Petrels,ETBF_60,Tuna longlines,0.783817114,116
2.863300379,5196.37782,5.51E-04,0.999560378,Petrels,ETBF_61,Tuna longlines,0.081987347,87
-14.5666558,10772.45764,-0.001352213,0.998921156,Petrels,ETBF_62,Tuna longlines,-0.600401682,41
-13.46835335,3240.822642,-0.004155844,0.996684328,Petrels,ETBF_63,Tuna longlines,-0.55513236,56
24.78698301,537.6661771,0.046101064,0.963231948,Petrels,ETBF_64,Tuna longlines,0.709747044,94
25.40978979,537.6638235,0.047259623,0.962308615,Petrels,ETBF_65,Tuna longlines,0.727580407,95
26.47239138,537.6634174,0.049235991,0.960733632,Petrels,ETBF_66,Tuna longlines,0.758006794,109
-7.133963289,9333.094517,-7.64E-04,0.999390156,Petrels,ETBF_67,Tuna longlines,-0.294044399,79
-13.27927542,3152.059347,-0.004212889,0.996638816,Petrels,ETBF_68,Tuna longlines,-0.547339033,58
-16.00200307,7063.931103,-0.002265311,0.998192655,Petrels,ETBF_69,Tuna longlines,-0.659563162,29
-17.55799084,5644.387491,-0.003110699,0.997518177,Petrels,ETBF_70,Tuna longlines,-0.723697146,18
3.040396704,8351.240519,3.64E-04,0.999709536,Petrels,ETBF_71,Tuna longlines,0.087058299,88
-14.69273177,4841.532563,-0.003034727,0.997578789,Petrels,ETBF_72,Tuna longlines,-0.605598223,39
27.26865796,537.6709264,0.050716259,0.959554096,Petrels,ETBF_73,Tuna longlines,0.780806981,115
31.12092822,537.6627327,0.057881877,0.953845546,Petrels,ETBF_74,Tuna longlines,0.891112355,131
-19.60543448,3152.059362,-0.006219881,0.995037588,Petrels,ETBF_75,Tuna longlines,-0.808087731,6
30.72222427,537.6650183,0.057140084,0.954436397,Petrels,ETBF_76,Tuna longlines,0.879695921,129
-2.466384858,7063.933404,-3.49E-04,0.999721434,Petrels,ETBF_77,Tuna longlines,-0.10165831,82
28.05564269,537.6651743,0.052180509,0.95838741,Petrels,ETBF_78,Tuna longlines,0.803341393,118
-10.17262784,2445.823403,-0.004159183,0.996681664,Petrels,ETBF_79,Tuna longlines,-0.419290669,76
-4.858485288,2689.706227,-0.001806326,0.99855885,Petrels,ETBF_80,Tuna longlines,-0.2002548,81
-11.72415946,2036.575646,-0.0057568,0.995407044,Petrels,ETBF_81,Tuna longlines,-0.483240982,64
26.36660373,537.6647736,0.049039113,0.960890519,Petrels,ETBF_82,Tuna longlines,0.754977685,106
27.09061655,537.6654053,0.050385642,0.959817538,Petrels,ETBF_83,Tuna longlines,0.775708968,113
-17.13691313,1848.686551,-0.009269778,0.992604345,Petrels,ETBF_84,Tuna longlines,-0.70634136,22
28.34022929,537.6627981,0.052710043,0.95796551,Petrels,ETBF_85,Tuna longlines,0.811490206,120
34.92368616,537.6643011,0.064954445,0.948213445,Petrels,ETBF_86,Tuna longlines,1,133
-13.26034152,9333.094507,-0.001420787,0.998866445,Petrels,ETBF_87,Tuna longlines,-0.546558624,59
-14.01479149,2742.968944,-0.005109351,0.995923594,Petrels,ETBF_88,Tuna longlines,-0.577655194,46
-13.95799485,8351.235706,-0.001671369,0.998666523,Petrels,ETBF_89,Tuna longlines,-0.575314176,50
-12.19420952,5196.362145,-0.002346682,0.998127735,Petrels,ETBF_90,Tuna longlines,-0.502615288,62
-20.29578949,3922.727333,-0.005173898,0.995872098,Petrels,ETBF_91,Tuna longlines,-0.836542465,4
28.619085,537.6627277,0.053228694,0.957552292,Petrels,ETBF_92,Tuna longlines,0.819474922,122
-13.95799491,4551.565136,-0.003066636,0.997553332,Petrels,ETBF_93,Tuna longlines,-0.575314179,49
30.71117438,537.6626524,0.057119784,0.954452566,Petrels,ETBF_94,Tuna longlines,0.87937952,128
29.71926867,537.6627621,0.055274925,0.955922138,Petrels,ETBF_95,Tuna longlines,0.850977429,126
-14.32978369,4689.720108,-0.003055573,0.997562158,Petrels,ETBF_96,Tuna longlines,-0.590638397,45
4.465981364,6610.448555,6.76E-04,0.999460987,Petrels,ETBF_97,Tuna longlines,0.127878293,89
-10.74265295,13188.0334,-8.15E-04,0.999350102,Petrels,ETBF_98,Tuna longlines,-0.442785701,71
1.949652292,10772.4597,1.81E-04,0.999855604,Petrels,ETBF_99,Tuna longlines,0.055826074,86
-1.035507441,5406.325158,-1.92E-04,0.999847185,Petrels,ETBF_100,Tuna longlines,-0.042681067,84
-11.44719452,2246.37704,-0.005095847,0.995934368,Petrels,ETBF_101,Tuna longlines,-0.47182517,65
-13.82781214,10772.4576,-0.001283627,0.998975877,Petrels,ETBF_102,Tuna longlines,-0.569948366,53
29.47553268,537.6626133,0.054821615,0.956283257,Petrels,ETBF_103,Tuna longlines,0.843998327,125
-18.83872033,2615.598114,-0.007202452,0.994253675,Petrels,ETBF_104,Tuna longlines,-0.776485662,10
-14.50884774,2408.590345,-0.006023792,0.995194032,Petrels,ETBF_105,Tuna longlines,-0.598018976,42
-19.54695718,10772.45759,-0.001814531,0.998552303,Petrels,ETBF_106,Tuna longlines,-0.805677441,7
22.8319195,537.6660646,0.04246487,0.966130188,Petrels,ETBF_107,Tuna longlines,0.653766026,91
25.63195113,537.6635726,0.047672843,0.961979304,Petrels,ETBF_108,Tuna longlines,0.733941744,101
-12.69960655,3626.422795,-0.003501965,0.997206012,Petrels,ETBF_109,Tuna longlines,-0.523446509,61
-10.46221665,2689.700206,-0.003889733,0.996896639,Petrels,ETBF_110,Tuna longlines,-0.431226807,74
-13.12716383,1872.045668,-0.007012203,0.994405459,Petrels,ETBF_111,Tuna longlines,-0.541069367,60
-15.73160924,2177.444661,-0.007224803,0.994235843,Petrels,ETBF_112,Tuna longlines,-0.648418194,32
-21.38121122,3070.467878,-0.006963503,0.994444313,Petrels,ETBF_113,Tuna longlines,-0.881280875,1
28.20281218,537.6630872,0.052454433,0.958169164,Petrels,ETBF_114,Tuna longlines,0.807555424,119
-16.9168602,10772.45761,-0.001570381,0.998747095,Petrels,ETBF_115,Tuna longlines,-0.69727132,24
29.10807686,537.6626584,0.054138178,0.956827718,Petrels,ETBF_116,Tuna longlines,0.833476648,124
-14.63316238,2356.008048,-0.006210998,0.995044675,Petrels,ETBF_117,Tuna longlines,-0.603142919,40
-11.42684516,4551.564978,-0.002510531,0.997997011,Petrels,ETBF_118,Tuna longlines,-0.470986419,66
-10.29955565,2047.192138,-0.005031064,0.995986054,Petrels,ETBF_119,Tuna longlines,-0.424522322,75
28.61177371,537.6632054,0.053215049,0.957563163,Petrels,ETBF_120,Tuna longlines,0.819265572,121
29.08197211,537.6630209,0.05408959,0.956866427,Petrels,ETBF_121,Tuna longlines,0.832729168,123
-6.813863843,9333.094586,-7.30E-04,0.99941752,Petrels,ETBF_122,Tuna longlines,-0.280850688,80
-11.76030328,7626.759618,-0.001541979,0.998769754,Petrels,ETBF_123,Tuna longlines,-0.484730742,63
-11.19256622,4009.250959,-0.002791685,0.997772697,Petrels,ETBF_124,Tuna longlines,-0.461330018,70
-19.83130425,2715.921484,-0.007301869,0.994174359,Petrels,ETBF_125,Tuna longlines,-0.817397527,5
-14.50828646,6610.436189,-0.002194755,0.998248947,Petrels,ETBF_126,Tuna longlines,-0.597995841,43
0.863113217,6234.961798,1.38E-04,0.999889555,Petrels,ETBF_127,Tuna longlines,0.024714264,85
31.77876539,537.665331,0.059105104,0.95287128,Petrels,ETBF_128,Tuna longlines,0.909948774,132
-13.983216,5406.317732,-0.002586458,0.997936433,Petrels,ETBF_129,Tuna longlines,-0.57635373,47
-13.67710615,4308.882088,-0.003174166,0.997467541,Petrels,ETBF_130,Tuna longlines,-0.563736636,54
-13.42775175,3693.999207,-0.003635017,0.997099859,Petrels,ETBF_131,Tuna longlines,-0.553458862,57
-18.70751071,5196.362208,-0.003600117,0.997127704,Petrels,ETBF_132,Tuna longlines,-0.771077524,12
5.197014131,6234.976141,8.34E-04,0.999334983,Petrels,ETBF_133,Tuna longlines,0.148810584,90
14.75958529,647.6390902,0.022789831,0.981819025,Shearwaters,ETBF_1,Tuna longlines,0.422623924,90
13.36856976,647.6398732,0.020641981,0.983532253,Shearwaters,ETBF_2,Tuna longlines,0.382793778,77
14.63215401,647.6389474,0.022593073,0.981975965,Shearwaters,ETBF_3,Tuna longlines,0.418975075,89
11.40849129,647.6423256,0.01761542,0.98594651,Shearwaters,ETBF_4,Tuna longlines,0.326669162,64
15.00263123,647.6402062,0.023165071,0.981519724,Shearwaters,ETBF_5,Tuna longlines,0.429583268,98
14.61498924,647.6431204,0.022566424,0.981997221,Shearwaters,ETBF_6,Tuna longlines,0.418483581,88
13.72044745,647.6404874,0.021185284,0.983098881,Shearwaters,ETBF_7,Tuna longlines,0.392869395,79
-21.52975742,12919.07264,-0.00166651,0.998670399,Shearwaters,ETBF_8,Tuna longlines,-0.887403584,4
-19.64569114,4416.45416,-0.004448295,0.996451001,Shearwaters,ETBF_9,Tuna longlines,-0.809747012,13
15.13502589,647.6389942,0.023369541,0.981356635,Shearwaters,ETBF_10,Tuna longlines,0.433374238,102
16.01254729,647.6390492,0.024724493,0.980275918,Shearwaters,ETBF_11,Tuna longlines,0.458501065,116
19.14934595,647.6388525,0.029567939,0.97641307,Shearwaters,ETBF_12,Tuna longlines,0.548319724,133
14.38005318,647.639355,0.022203798,0.982286465,Shearwaters,ETBF_13,Tuna longlines,0.411756454,85
15.56141319,647.6404875,0.024027857,0.980831554,Shearwaters,ETBF_14,Tuna longlines,0.445583353,110
16.05656531,647.6442633,0.024792261,0.980221867,Shearwaters,ETBF_15,Tuna longlines,0.459761471,117
15.08540376,647.639665,0.023292897,0.981417768,Shearwaters,ETBF_16,Tuna longlines,0.431953365,100
-17.37328859,3739.515234,-0.004645867,0.996293373,Shearwaters,ETBF_17,Tuna longlines,-0.716084174,32
17.65912515,647.6392742,0.027266915,0.978248168,Shearwaters,ETBF_18,Tuna longlines,0.505648947,128
14.86806157,647.6395897,0.022957308,0.981685441,Shearwaters,ETBF_19,Tuna longlines,0.425730019,93
16.44175056,647.6388653,0.02538722,0.979747336,Shearwaters,ETBF_20,Tuna longlines,0.470790812,120
14.76161163,647.6394755,0.022792946,0.98181654,Shearwaters,ETBF_21,Tuna longlines,0.422681946,91
14.2923744,647.639302,0.022068417,0.98239445,Shearwaters,ETBF_22,Tuna longlines,0.409245872,84
17.30155949,647.6389591,0.026714822,0.978688487,Shearwaters,ETBF_23,Tuna longlines,0.495410462,127
16.5789777,647.6389813,0.025599104,0.979578343,Shearwaters,ETBF_24,Tuna longlines,0.474720155,124
-21.39219083,18730.64751,-0.001142096,0.999088795,Shearwaters,ETBF_25,Tuna longlines,-0.881733428,6
16.17388749,647.6397908,0.024973585,0.980077244,Shearwaters,ETBF_26,Tuna longlines,0.463120858,119
-12.05812764,26624.99113,-4.53E-04,0.99963867,Shearwaters,ETBF_27,Tuna longlines,-0.497006328,56
-21.17206509,11891.10597,-0.001780496,0.998579457,Shearwaters,ETBF_28,Tuna longlines,-0.872660387,7
-18.61852627,11039.06988,-0.001686603,0.998654368,Shearwaters,ETBF_29,Tuna longlines,-0.767409805,24
-19.87048242,15326.49516,-0.001296479,0.998965622,Shearwaters,ETBF_30,Tuna longlines,-0.819012354,12
18.82310361,647.6394421,0.029064171,0.976814821,Shearwaters,ETBF_31,Tuna longlines,0.538978146,131
-17.48887384,8520.126081,-0.002052654,0.998362319,Shearwaters,ETBF_32,Tuna longlines,-0.720848313,31
-20.61094118,3697.866801,-0.005573738,0.995553094,Shearwaters,ETBF_33,Tuna longlines,-0.849532241,8
12.29848097,647.6408066,0.018989663,0.984850272,Shearwaters,ETBF_34,Tuna longlines,0.352153003,68
12.22509837,647.6398575,0.018876384,0.984940635,Shearwaters,ETBF_35,Tuna longlines,0.350051776,67
-12.65188075,5020.059888,-0.002520265,0.997989244,Shearwaters,ETBF_36,Tuna longlines,-0.521479369,53
13.86851607,647.6402101,0.021413921,0.982916508,Shearwaters,ETBF_37,Tuna longlines,0.397109171,80
-19.53001823,26624.9911,-7.34E-04,0.99941477,Shearwaters,ETBF_38,Tuna longlines,-0.804979259,15
15.58565278,647.6390022,0.02406534,0.980801657,Shearwaters,ETBF_39,Tuna longlines,0.446277427,111
12.93747196,647.6427086,0.019976249,0.984063288,Shearwaters,ETBF_40,Tuna longlines,0.370449783,74
14.05385345,647.6395985,0.021700115,0.982688225,Shearwaters,ETBF_41,Tuna longlines,0.402416096,83
12.89881544,647.6393945,0.019916663,0.984110819,Shearwaters,ETBF_42,Tuna longlines,0.369342898,73
-13.62952794,18830.19606,-7.24E-04,0.999422516,Shearwaters,ETBF_43,Tuna longlines,-0.561775579,51
17.99973438,647.6413377,0.027792751,0.977828796,Shearwaters,ETBF_44,Tuna longlines,0.515401905,129
13.9882445,647.6402557,0.021598788,0.982769048,Shearwaters,ETBF_45,Tuna longlines,0.400537459,82
15.1324009,647.6403944,0.023365437,0.981359908,Shearwaters,ETBF_46,Tuna longlines,0.433299075,101
12.71629081,647.6411215,0.01963478,0.984335671,Shearwaters,ETBF_47,Tuna longlines,0.364116513,72
-19.34519194,11878.81084,-0.001628546,0.998700688,Shearwaters,ETBF_48,Tuna longlines,-0.797361174,16
-18.1467838,8760.106673,-0.002071525,0.998347263,Shearwaters,ETBF_49,Tuna longlines,-0.747965742,26
-20.09569979,10489.89674,-0.00191572,0.998471571,Shearwaters,ETBF_50,Tuna longlines,-0.82829526,11
-16.83543752,4897.065168,-0.003437863,0.997257155,Shearwaters,ETBF_51,Tuna longlines,-0.693915277,38
-17.35380504,5252.954346,-0.003303628,0.997364252,Shearwaters,ETBF_52,Tuna longlines,-0.71528111,33
13.6226147,647.6401184,0.021034235,0.983219366,Shearwaters,ETBF_53,Tuna longlines,0.390068065,78
14.98841274,647.6391664,0.023143154,0.981537206,Shearwaters,ETBF_54,Tuna longlines,0.429176138,97
-17.63780171,4177.018662,-0.004222581,0.996631082,Shearwaters,ETBF_55,Tuna longlines,-0.726986753,29
-20.21327388,11647.20976,-0.001735461,0.998615388,Shearwaters,ETBF_56,Tuna longlines,-0.833141374,10
13.15316652,647.6413964,0.020309336,0.983797594,Shearwaters,ETBF_57,Tuna longlines,0.376625951,75
14.95930749,647.6392013,0.023098212,0.981573052,Shearwaters,ETBF_58,Tuna longlines,0.428342742,95
-16.01816995,9340.447399,-0.001714925,0.998631771,Shearwaters,ETBF_59,Tuna longlines,-0.660229521,42
13.96897701,647.6396725,0.021569057,0.982792763,Shearwaters,ETBF_60,Tuna longlines,0.399985756,81
-11.31310369,5857.764136,-0.001931301,0.99845914,Shearwaters,ETBF_61,Tuna longlines,-0.466298276,58
-19.3407775,15372.86449,-0.001258111,0.998996234,Shearwaters,ETBF_62,Tuna longlines,-0.797179222,17
-17.72366034,3543.203766,-0.005002157,0.996009116,Shearwaters,ETBF_63,Tuna longlines,-0.730525635,28
14.85819685,647.6396099,0.022942076,0.981697591,Shearwaters,ETBF_64,Tuna longlines,0.425447554,92
15.73269313,647.6390311,0.02429238,0.98062057,Shearwaters,ETBF_65,Tuna longlines,0.45048776,112
15.99749291,647.638959,0.024701252,0.980294455,Shearwaters,ETBF_66,Tuna longlines,0.45807,114
-13.70250639,12799.80962,-0.001070524,0.999145897,Shearwaters,ETBF_67,Tuna longlines,-0.564783571,50
15.8050323,647.639061,0.024404075,0.980531482,Shearwaters,ETBF_68,Tuna longlines,0.452559109,113
-20.50508156,10073.91754,-0.002035463,0.998376036,Shearwaters,ETBF_69,Tuna longlines,-0.845168968,9
11.54520118,647.6421442,0.017826513,0.985778118,Shearwaters,ETBF_70,Tuna longlines,0.330583694,65
-8.441346416,10122.50591,-8.34E-04,0.99933467,Shearwaters,ETBF_71,Tuna longlines,-0.347931513,61
-17.22193133,4630.931547,-0.003718891,0.997032941,Shearwaters,ETBF_72,Tuna longlines,-0.7098456,35
-15.07284096,3521.605813,-0.004280105,0.996585189,Shearwaters,ETBF_73,Tuna longlines,-0.621265388,45
13.30237006,647.6402461,0.020539752,0.983613798,Shearwaters,ETBF_74,Tuna longlines,0.380898225,76
14.96381957,647.6390985,0.023105183,0.981567493,Shearwaters,ETBF_75,Tuna longlines,0.42847194,96
-17.55699601,4770.806147,-0.00368009,0.997063898,Shearwaters,ETBF_76,Tuna longlines,-0.723656142,30
-13.93879531,9473.337198,-0.001471371,0.998826087,Shearwaters,ETBF_77,Tuna longlines,-0.574522819,49
-22.25942315,11833.96979,-0.001880977,0.99849929,Shearwaters,ETBF_78,Tuna longlines,-0.917478609,2
15.29289547,647.6402948,0.023613255,0.981162245,Shearwaters,ETBF_79,Tuna longlines,0.437894654,105
-12.607647,3180.572031,-0.003963956,0.996837421,Shearwaters,ETBF_80,Tuna longlines,-0.519656163,54
10.5771114,647.6397926,0.016331781,0.986970495,Shearwaters,ETBF_81,Tuna longlines,0.302863545,63
15.01541946,647.6391803,0.023184853,0.981503945,Shearwaters,ETBF_82,Tuna longlines,0.429949444,99
14.92028004,647.6396262,0.023037936,0.98162113,Shearwaters,ETBF_83,Tuna longlines,0.427225235,94
12.42387156,647.6398355,0.019183304,0.984695807,Shearwaters,ETBF_84,Tuna longlines,0.35574342,71
16.06205515,647.6389086,0.024800942,0.980214943,Shearwaters,ETBF_85,Tuna longlines,0.459918666,118
-18.87553713,6367.058964,-0.002964561,0.997634769,Shearwaters,ETBF_86,Tuna longlines,-0.77800316,20
-18.70864373,13284.05647,-0.001408353,0.998876365,Shearwaters,ETBF_87,Tuna longlines,-0.771124225,23
-19.04032589,3361.983508,-0.00566342,0.995481543,Shearwaters,ETBF_88,Tuna longlines,-0.784795347,19
-17.16509019,11651.60514,-0.001473195,0.998824632,Shearwaters,ETBF_89,Tuna longlines,-0.707502749,36
-15.99227084,6419.087243,-0.002491362,0.998012304,Shearwaters,ETBF_90,Tuna longlines,-0.659162023,43
-24.26151732,5148.713755,-0.004712151,0.99624049,Shearwaters,ETBF_91,Tuna longlines,-1,1
17.13027975,647.6387978,0.026450361,0.978899409,Shearwaters,ETBF_92,Tuna longlines,0.490506062,126
-18.73579795,6228.710624,-0.003007974,0.997600134,Shearwaters,ETBF_93,Tuna longlines,-0.772243455,22
18.92833908,647.6387956,0.029226691,0.976685212,Shearwaters,ETBF_94,Tuna longlines,0.541991444,132
18.25454963,647.6388321,0.028186311,0.977514922,Shearwaters,ETBF_95,Tuna longlines,0.52269825,130
-17.14865735,4518.272478,-0.003795401,0.996971899,Shearwaters,ETBF_96,Tuna longlines,-0.706825428,37
-7.600921122,9339.295075,-8.14E-04,0.99935067,Shearwaters,ETBF_97,Tuna longlines,-0.313291251,62
-14.1853611,18830.82313,-7.53E-04,0.999398986,Shearwaters,ETBF_98,Tuna longlines,-0.584685653,47
-9.507524217,12034.1152,-7.90E-04,0.999369672,Shearwaters,ETBF_99,Tuna longlines,-0.391876736,59
-13.17783781,7384.862106,-0.001784439,0.998576311,Shearwaters,ETBF_100,Tuna longlines,-0.543158024,52
-17.78587292,2717.613405,-0.006544666,0.994778466,Shearwaters,ETBF_101,Tuna longlines,-0.733089884,27
-16.40828411,15176.05135,-0.001081196,0.999137383,Shearwaters,ETBF_102,Tuna longlines,-0.676309066,41
