fishery_lab,species,rank_coeff,coeff_norm,reg.coeff,t_val,p_val,SE
Tuna longlines,Albatrosses,131,0.6015202489413873,21.0073043911485,0.012395020281193,0.990111054663805,1694.81807327278
Tuna longlines,Albatrosses,6,-0.6146333998225779,-14.9119388735012,-6.25125792175689e-4,0.999501251908,23854.3011025056
Tuna longlines,Albatrosses,46,-0.5088494008786864,-12.3454585512454,-6.82304393430664e-4,0.999455632747192,18093.7696871212
Tuna longlines,Albatrosses,73,-0.4459374391221292,-10.8191189016321,-3.99118469535603e-4,0.999681568757302,27107.537554503
Tuna longlines,Albatrosses,26,-0.5598140016189657,-13.5819370946679,-8.59069719871781e-4,0.999314602973924,15810.0521767838
Tuna longlines,Albatrosses,58,-0.48512711433701583,-11.769919885512,-0.00122973162701547,0.999018875567672,9571.12887636902
Tuna longlines,Albatrosses,100,0.5307790628453593,18.5367614095523,0.0109373175418739,0.991273983737926,1694.81788734611
Tuna longlines,Albatrosses,19,-0.5721093403071811,-13.8802406671724,-0.00137933512271244,0.998899516551845,10062.9937124179
Tuna longlines,Albatrosses,25,-0.564473801519359,-13.6949909106458,-0.00111873095860794,0.99910743588253,12241.5410115107
Tuna longlines,Albatrosses,77,-0.3989384314392183,-9.67885166284376,-4.3265862077082e-4,0.999654809205409,22370.6432697447
Tuna longlines,Albatrosses,17,-0.5791972193839181,-14.0522033681346,-5.16176982170183e-4,0.99958817522241,27223.6148715007
Tuna longlines,Albatrosses,67,-0.4647887485867679,-11.2764802726596,-0.00148921467788908,0.998811850731076,7572.09852957106
Tuna longlines,Albatrosses,68,-0.4641247087050453,-11.2603696575699,-0.00138570780882607,0.998894432195627,8126.07794070917
Tuna longlines,Albatrosses,104,0.5324771798269055,18.5960659140738,0.0109723078794141,0.991246068847725,1694.81809282468
Tuna longlines,Albatrosses,93,0.5183294955553255,18.1019766287239,0.0106807744113272,0.991478651230939,1694.81873987773
Tuna longlines,Albatrosses,123,0.5581508562743649,19.4926853328229,0.011501345413028,0.9908240100936,1694.81783502848
Tuna longlines,Albatrosses,28,-0.55327149482311,-13.4232059527426,-0.00236158984770638,0.998115839360622,5683.97004491677
Tuna longlines,Albatrosses,103,0.5317879022983781,18.5719938019924,0.0109581061207389,0.991257398846713,1694.8178451059
Tuna longlines,Albatrosses,54,-0.4900472531152433,-11.8892899176828,-6.86571952609551e-4,0.99945222793385,17316.888452104
Tuna longlines,Albatrosses,22,-0.5691947133308674,-13.8095273943135,-4.3843082201823e-4,0.999650203933463,31497.6199226689
Tuna longlines,Albatrosses,38,-0.5285761471246915,-12.8240593469041,-0.00143866573258548,0.998852180477435,8913.85612129478
Tuna longlines,Albatrosses,42,-0.515856836499349,-12.515469571905,-4.49394180724019e-4,0.999641456967457,27849.6476116832
Tuna longlines,Albatrosses,9,-0.6042737168428406,-14.660597245488,-8.64614638076269e-4,0.999310179037874,16956.221419183
Tuna longlines,Albatrosses,117,0.5508188194202397,19.2366235788374,0.0113502574558569,0.990944545698386,1694.81825885024
Tuna longlines,Albatrosses,125,0.5636533129304565,19.6848514021731,0.0116147302606649,0.990733553576276,1694.81778400303
Tuna longlines,Albatrosses,3,-0.621943684232599,-15.0892974653083,-0.00100220170278294,0.999200407114557,15056.148301692
Tuna longlines,Albatrosses,130,0.5942990205042917,20.7551124755429,0.0122462208737993,0.990229763237927,1694.81774740389
Tuna longlines,Albatrosses,126,0.5689546447170626,19.869993449703,0.0117239702452014,0.990646403873448,1694.81779927204
Tuna longlines,Albatrosses,60,-0.4806966253977702,-11.662429501389,-7.67025300745342e-4,0.999388039339518,15204.7520336764
Tuna longlines,Albatrosses,71,-0.4570538187563258,-11.0888191386313,-5.03734403668682e-4,0.999598102363414,22013.2257353712
Tuna longlines,Albatrosses,10,-0.6034109795804933,-14.6396659304574,-3.28667014693225e-4,0.99973777749013,44542.5469426006
Tuna longlines,Albatrosses,75,-0.4429985824619167,-10.7478177798777,-2.97644446461063e-4,0.999762528423713,36109.5861443655
Tuna longlines,Albatrosses,69,-0.4612854247224654,-11.1914843200582,-6.31624873980307e-4,0.999496066704859,17718.5617303716
Tuna longlines,Albatrosses,102,0.5313936581497114,18.5582253430751,0.010949981821372,0.991263880319676,1694.81791347392
Tuna longlines,Albatrosses,36,-0.530916570260607,-12.8808415633456,-3.54693426501165e-4,0.999717012672104,36315.422280044
Tuna longlines,Albatrosses,98,0.5245675051540897,18.3198309181959,0.0108093215748031,0.991376097544037,1694.81782842876
Tuna longlines,Albatrosses,129,0.584411441306079,20.4098017627714,0.0120424736081754,0.990392308236947,1694.81806037885
Tuna longlines,Albatrosses,87,0.5101048601695961,17.8147420437564,0.0105112983658816,0.991613857799992,1694.81841573263
Tuna longlines,Albatrosses,7,-0.6126408351406855,-14.8635962309659,-4.08436788465987e-4,0.999674134263687,36391.4237177087
Tuna longlines,Albatrosses,124,0.5613590175072402,19.6047261488611,0.0115674532368515,0.990771270373344,1694.81784343027
Tuna longlines,Albatrosses,113,0.5433323524062613,18.975168554416,0.0111959927125524,0.991067615906673,1694.81787292894
Tuna longlines,Albatrosses,49,-0.5025655988080812,-12.1930039784918,-0.00106190919171957,0.999152770330681,11482.1531573216
Tuna longlines,Albatrosses,65,-0.47017678439153743,-11.4072021966425,-0.00133874375061917,0.998931901796949,8520.82573036601
Tuna longlines,Albatrosses,63,-0.47865390189463447,-11.6128699297435,-0.00208088256976938,0.998339797297143,5580.74256493508
Tuna longlines,Albatrosses,114,0.5447330584171044,19.024086371537,0.0112248563524846,0.991044588890842,1694.81780204038
Tuna longlines,Albatrosses,21,-0.5698320485691735,-13.8249901142345,-0.00136898586882721,0.998907773555724,10098.709145974
Tuna longlines,Albatrosses,33,-0.5348803058406886,-12.9770078027624,-0.0012770357919397,0.998981134611702,10161.8199620321
Tuna longlines,Albatrosses,50,-0.5013876831604236,-12.164425957608,-3.34850284369579e-4,0.999732844252655,36327.9546873011
Tuna longlines,Albatrosses,88,0.5116160919123578,17.8675198268512,0.0105424420748389,0.991589011591749,1694.81792738465
Tuna longlines,Albatrosses,74,-0.44554813741627425,-10.8096738515539,-0.00149188482852828,0.998809720390015,7245.64902387099
Tuna longlines,Albatrosses,89,0.5150746808860525,17.9883065027148,0.0106137069605851,0.991532157052144,1694.81846159083
Tuna longlines,Albatrosses,30,-0.5401781363843283,-13.1055412102403,-0.00202307940266168,0.99838591467197,6478.01623257982
Tuna longlines,Albatrosses,118,0.5523512553776586,19.2901418912701,0.0113818382963269,0.990919350981526,1694.81777802934
Tuna longlines,Albatrosses,107,0.5352629208411573,18.6933542589704,0.0110297127838657,0.991200271896213,1694.81786382643
Tuna longlines,Albatrosses,66,-0.4679895246896694,-11.3541359575085,-3.64334402499857e-4,0.999709320750819,31164.051156308
Tuna longlines,Albatrosses,15,-0.5884626599173298,-14.2769970140871,-5.56142713576118e-4,0.999556289110903,25671.4628557891
Tuna longlines,Albatrosses,53,-0.49259152179289256,-11.9510177362651,-9.92963528875607e-4,0.999207777662493,12035.7066384885
Tuna longlines,Albatrosses,99,0.5286925933904515,18.4638942051328,0.0108943223328686,0.991308284837452,1694.81805668871
